Bucket label,m/z,Name,Formula,Topical_X401Y338-X415Y353,Topical_X440Y338-X454Y353,Topical_X478Y338-X492Y353,Topical_X516Y338-X530Y353,Topical_X554Y293-X568Y308,Topical_X592Y292-X606Y307,Topical_X630Y293-X644Y308,Topical_X668Y293-X682Y308,Topical_X706Y293-X720Y308,Topical_X744Y293-X758Y308,Topical_X781Y293-X795Y308,Topical_X819Y293-X833Y308,Topical_X554Y337-X568Y352,Topical_X592Y338-X606Y353,Topical_X630Y338-X644Y353,Topical_X667Y338-X681Y353,Topical_X706Y338-X720Y353,Topical_X743Y338-X757Y353,Topical_X781Y338-X795Y353,Topical_X819Y338-X833Y353
Regions,,,,Cons Aveeno,Cons Aveeno,Cons Aveeno,Cons Aveeno,Cons Control,Cons Control,Cons Control,Cons Control,Cons GoldBond,Cons GoldBond,Cons GoldBond,Cons GoldBond,Cons Eucerin,Cons Eucerin,Cons Eucerin,Cons Eucerin,Cons Vaseline,Cons Vaseline,Cons Vaseline,Cons Vaseline
806.5019508516 Da,807.50923,,,0,0,0,0,0,0,0,0,0,100480.3047,0,0,0,0,0,0,0,0,0,0
1050.2501066806 Da,1051.25738,,,0,54063.20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582.3153533866 Da,583.32263,,,0,0,0,0,0,0,0,0,0,235213.6094,0,0,0,0,0,0,0,0,0,0
276.0197312851 Da,277.02701,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960.1287529337 Da,961.13603,,,0,0,0,0,0,0,0,0,0,95044.32031,0,0,0,74494.6875,65212.98828,0,0,0,0,0
983.5890595193 Da,984.59634,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398.9715716901 Da,399.97885,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234430.3281,0,0,0,0,0
722.9426310727 Da,723.94991,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946.4963037900 Da,947.50358,,,0,46313.85547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.0232389891 Da,501.03052,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.3448812210 Da,506.35216,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098.5869209890 Da,1099.5942,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28041.02734,0,0,0,0,0,0
243.2002031785 Da,244.20748,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.5602359597 Da,737.56751,,,0,0,0,0,0,0,0,0,0,0,0,0,64835.90625,50378.73438,38191.55078,79445.23438,0,0,0,0
484.0317028990 Da,485.03898,,,0,0,0,0,0,0,94523.0625,0,0,0,0,0,0,0,0,138295,0,0,0,0
445.1633470397 Da,446.17062,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651.4078966793 Da,652.41517,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096.6223462517 Da,1097.62962,,,0,22626.33984,0,0,0,0,0,68778.30469,0,26708.89844,24234.19141,0,0,25399.06055,0,0,22620.66602,24426.30859,0,17626.70898
168.0672640084 Da,169.07454,,,0,23675.32227,0,21842.91992,0,0,0,15494.75684,17694.34375,0,0,25939.85547,22076.5625,0,16031.29688,0,0,15691.53223,22210.64844,19851.77734
392.1541599534 Da,393.16144,,,0,0,0,0,0,0,0,0,0,0,0,133569.8906,98258.1875,0,0,0,0,0,0,0
914.5807221254 Da,915.588,,,0,0,0,0,172981.125,0,0,0,0,0,0,58713.49219,0,0,0,0,0,0,0,0
537.5115883937 Da,538.51886,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127.5183162519 Da,1128.52559,,,0,0,0,0,0,80687.54688,104665.25,0,0,0,0,0,0,0,0,0,0,0,0,46050.19141
893.3353687575 Da,894.34265,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231175.375,0
354.9719885191 Da,355.97926,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675.1507270214 Da,676.158,,,0,0,230795.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970.6498380101 Da,971.65711,,,0,0,25726.81836,0,0,0,0,0,74860.28125,51731.08203,0,36750.98828,0,0,0,0,0,0,41685.53125,0
1033.1135471209 Da,1034.12082,,,0,0,0,0,0,0,0,0,0,69746.00781,0,0,0,0,0,0,0,0,86222.0625,0
341.0261498566 Da,342.03343,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985.4423040692 Da,986.44958,,,0,0,0,0,230223.6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.9859412907 Da,637.99322,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687.0628131243 Da,688.07009,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.2356630464 Da,432.24294,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229744.25,0,0
905.9770570851 Da,906.98433,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686.1639849990 Da,687.17126,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.0877952717 Da,739.09507,,,0,0,0,0,0,0,0,0,0,0,118346.7891,110983.5078,0,0,0,0,0,0,0,0
413.9532188756 Da,414.9605,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16814.74219,0
864.3877177980 Da,865.39499,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229051.0156,0,0
195.0676641474 Da,196.07494,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11379.69336,0,0
551.3175755547 Da,552.32485,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.9308733363 Da,478.93815,,,42505.04297,35838.72656,38036.07031,34808.11328,0,0,0,0,22240.9668,0,0,0,17959.52539,16734.16406,20239.7207,0,0,0,0,0
850.4141056312 Da,851.42138,,,0,0,0,0,0,0,0,0,0,0,0,0,30904.58984,0,0,0,0,0,0,0
964.4696138609 Da,965.47689,,,0,0,0,0,0,0,0,0,0,0,0,0,0,227993.3906,0,0,0,0,0,0
395.4472944872 Da,396.45457,,,0,0,0,15379.48926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.1498648147 Da,345.15714,,,0,0,0,0,0,0,0,0,0,227255.8438,0,0,0,0,0,0,0,0,0,0
917.9863088728 Da,918.99359,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580.2915734041 Da,581.29885,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226812.6719,0,0,0,0
418.2245674811 Da,419.23184,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.0885604995 Da,308.09584,,,0,0,0,0,0,0,0,0,42392.16797,0,33665.33594,25063.08984,0,0,0,41631.46484,32510.55078,31711.66797,0,19594.16016
565.2805005221 Da,566.28778,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.0294999966 Da,293.03678,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.0099223577 Da,230.0172,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819.1474777027 Da,820.15475,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137.5178219499 Da,1138.5251,,,0,0,0,0,0,0,0,0,0,39753.87109,0,0,0,0,0,0,0,0,18308.93945,0
877.2614060050 Da,878.26868,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.1820176295 Da,623.18929,,,0,0,0,60557.17578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935.9356417533 Da,936.94292,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409.4269870046 Da,410.43426,,,20102.34375,21722.125,25969.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.8881892895 Da,329.89547,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939.5927585969 Da,940.60004,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.0070072002 Da,254.01428,,,0,0,0,0,0,0,0,0,0,0,0,13163.87207,0,0,0,0,0,0,0,0
622.4889043344 Da,623.49618,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252.1211428300 Da,253.12842,,,0,0,0,0,0,0,0,0,0,0,0,0,17711.0625,14056.20117,0,0,0,0,15653.3584,0
482.0292708950 Da,483.03655,,,0,0,0,0,0,0,0,0,0,0,0,0,224306.3906,0,0,0,0,0,0,0
468.2985914801 Da,469.30587,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751.9774980382 Da,752.98477,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.9228499004 Da,740.93013,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986.0059005038 Da,987.01318,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949.9326031004 Da,950.93988,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729.4490667895 Da,730.45634,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416.0534314807 Da,417.06071,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.1661009673 Da,416.17338,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776.0365511725 Da,777.04383,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367.2334373243 Da,368.24071,,,56241.10938,54657.89844,42557.36328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.6463070026 Da,735.65358,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016.2204035593 Da,1017.22768,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221398.1719,0,0,0
454.3255188942 Da,455.3328,,,0,0,0,0,0,0,0,0,0,0,0,0,34114.25,36963.29297,26236.85742,37328.34375,0,0,0,0
912.4360453168 Da,913.44332,,,0,0,127036.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558.0591965898 Da,559.06647,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.9116642576 Da,356.91894,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.9757638313 Da,279.98304,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653.2310663370 Da,654.23834,,,0,0,0,0,0,0,221016.375,0,0,0,0,0,0,0,0,0,0,0,0,0
456.9906798418 Da,457.99796,,,0,0,0,0,0,0,0,0,90675.54688,0,0,0,0,0,0,0,0,0,0,0
968.4313744499 Da,969.43865,,,64477.19531,0,0,0,0,0,0,0,0,97751.74219,0,0,0,0,0,0,0,0,58688.07031,0
450.9879189468 Da,451.9952,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60366.10156,0
809.1063910679 Da,810.11367,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.3148417984 Da,312.32212,,,0,43605.76172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.9866161402 Da,232.99389,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434.2086787842 Da,435.21596,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633.3509300117 Da,634.35821,,,0,0,0,0,0,43657.17578,42745.44141,46867.36328,0,0,0,0,0,0,0,86677.58594,0,0,0,0
1208.4649006467 Da,1209.47218,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.1556031684 Da,262.16288,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965.3393987824 Da,966.34668,,,0,0,0,0,0,0,0,0,37828.43359,0,0,0,0,0,0,0,0,0,0,0
887.4971619463 Da,888.50444,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996.4411728969 Da,997.44845,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.4102982402 Da,907.41757,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47286.55469,0,0,0
1075.9464289813 Da,1076.95371,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676.9837738539 Da,677.99105,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441.0986621672 Da,442.10594,,,0,0,0,0,0,0,0,0,105543.7656,0,0,0,0,0,0,85985.26563,0,0,0,0
1078.5412298001 Da,1079.54851,,,0,0,0,0,218473.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.1708749587 Da,462.17815,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524.0967340673 Da,525.10401,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673.0891191687 Da,674.0964,,,0,0,0,0,0,0,84099.82031,0,0,0,0,0,0,0,0,0,0,0,0,0
854.2780160492 Da,855.28529,,,0,0,0,0,0,0,0,0,147464.3594,126008.1563,0,0,0,0,0,0,0,0,0,0
269.0778049828 Da,270.08508,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009.4953960627 Da,1010.50267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.0218234100 Da,587.0291,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.5388890663 Da,1201.54617,,,0,0,0,0,0,0,0,112752.5625,0,0,0,0,0,104030.5547,0,0,0,0,0,0
921.6036832323 Da,922.61096,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454.3454568335 Da,455.35273,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17296.74609,0,0
190.9912508316 Da,191.99853,,,0,0,0,0,0,0,0,0,0,0,0,31003.55078,0,0,0,0,0,0,0,0
181.0877711338 Da,182.09505,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372.1352283109 Da,373.1425,,,0,0,0,0,0,0,0,215514.4844,0,0,0,0,0,0,0,0,0,0,0,0
737.9562010480 Da,738.96348,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.0784848674 Da,320.08576,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.5197748283 Da,732.52705,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139.4655615606 Da,1140.47284,,,0,0,0,0,0,0,0,214473.7188,0,0,0,0,0,0,0,0,0,0,0,0
519.2944616533 Da,520.30174,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651.9943929064 Da,653.00167,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.9855382637 Da,637.99281,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.0101531823 Da,242.01743,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.1895964977 Da,341.19687,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049.9597186777 Da,1050.967,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676.0033609528 Da,677.01064,,,0,0,0,0,0,28918.42773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.0586900749 Da,516.06597,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989.8540532113 Da,990.86133,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551.1705919815 Da,552.17787,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394.0371328136 Da,395.04441,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.5641040218 Da,623.57138,Na_NaI_4,I4Na5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005.4736997774 Da,1006.48098,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776.9837631265 Da,777.99104,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270.1079323895 Da,1271.11521,,,0,0,0,0,39144.57813,48783.25781,41652.12891,0,0,0,0,0,0,28292.70703,0,0,0,0,0,0
420.9894595330 Da,421.99674,,,44431.60547,0,0,0,87737.53125,0,0,0,0,0,0,41453.13281,62432.85156,56185.75781,0,0,0,0,0,0
256.9537758080 Da,257.96105,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968.6194098264 Da,969.62669,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770.0422526272 Da,771.04953,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963.5054208312 Da,964.5127,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.1059551565 Da,744.11323,,,0,0,111309.25,99942.38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446.0613897457 Da,447.06867,Cytidine Diphosphate Ethanolamine,C11H20N4O11P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270.5743480244 Da,1271.58162,,,0,0,26495.81445,0,28616.2168,0,0,0,0,33082.74609,0,32442.05859,0,42615.33203,0,0,47452.03125,0,0,0
584.0328370045 Da,585.04011,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828.1482430725 Da,829.15552,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757.3803954777 Da,758.38767,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.1973015722 Da,232.20458,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474.2883709537 Da,475.29565,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816.1395525455 Da,817.14683,,,0,0,0,0,0,0,0,0,0,0,209895.2031,0,0,0,0,0,0,0,0,0
404.9262693898 Da,405.93355,,,0,0,0,0,0,0,0,0,0,0,0,0,29915.82031,0,0,0,0,0,0,0
946.4523786589 Da,947.45966,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672.2810677830 Da,673.28834,,,0,0,0,0,0,0,208957.5313,0,0,0,0,0,0,0,0,0,0,0,0,0
829.2199661378 Da,830.22724,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208791.4219,0
1003.3993821087 Da,1004.40666,,,0,0,0,0,0,0,104024.7031,104690.8672,0,0,0,0,0,0,0,0,0,0,0,0
933.2607001891 Da,934.26798,,,0,0,0,0,0,0,0,0,42154.10938,0,0,0,0,0,0,0,0,0,0,0
916.1074689995 Da,917.11475,,,0,208544.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.9969825396 Da,233.00426,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.8636778339 Da,256.87095,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896.5004145507 Da,897.50769,,,0,0,0,0,0,0,0,0,0,47289.85547,44862.15625,0,0,0,0,0,0,0,0,0
186.9517887294 Da,187.95907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.0638214572 Da,361.0711,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.9971994872 Da,580.00448,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206083.6875
549.0145509398 Da,550.02183,,,0,0,78272.36719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0331356074 Da,226.04041,,,0,0,0,0,0,0,0,0,0,15280.75,0,0,0,0,0,0,0,0,0,0
343.3430831665 Da,344.35036,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713.9987909283 Da,715.00607,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.5371753618 Da,508.54445,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609.5695719882 Da,610.57685,,,0,0,0,0,0,0,0,0,0,0,66549.21094,0,0,0,0,0,57665.97266,0,0,0
571.8837936497 Da,572.89107,,,0,64201.41016,0,0,0,0,0,89924.41406,0,0,0,0,0,0,0,0,0,0,0,0
500.1942589134 Da,501.20154,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354.3948636686 Da,355.40214,,,0,0,44318.17578,42168.44141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008.0871111706 Da,1009.09439,,,66863.35156,76984.20313,0,0,0,0,61049.47656,0,0,0,0,0,0,0,0,0,0,0,0,0
785.9476725911 Da,786.95495,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902.4940248788 Da,903.5013,,,32136.93359,0,0,0,65843.64844,72939.07031,0,73069.86719,0,0,0,0,0,0,0,0,0,0,0,0
671.0247247184 Da,672.032,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668.3437745807 Da,669.35105,,,204444.7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918.2459044166 Da,919.25318,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137.5190951259 Da,1138.52637,,,0,0,0,0,0,35978.14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.3644935228 Da,851.37177,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203736.4531
1155.5607431317 Da,1156.56802,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364.3085489383 Da,365.31583,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840.6516202194 Da,841.6589,,,36820.95313,43092.16797,38519.69531,28564.54297,0,0,0,0,0,18196.42578,0,0,0,0,0,0,18141.16992,20056.9082,0,0
776.0341602876 Da,777.04144,,,0,0,0,203331.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194.4969227613 Da,1195.5042,,,0,0,102797.0547,0,0,0,0,0,0,0,0,0,0,0,0,100413.3672,0,0,0,0
1168.0017828180 Da,1169.00906,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.2903608246 Da,292.29764,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844.6835005186 Da,845.69078,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.9594351371 Da,743.96671,,,0,44859.82031,0,0,0,43998.91406,0,0,0,0,0,0,40721.06641,0,0,0,0,0,0,0
636.1024002765 Da,637.10968,,,0,0,140598.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535.5687870883 Da,536.57606,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830.4089344338 Da,831.41621,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201604.0156,0
739.2596204450 Da,740.2669,,,0,0,0,0,0,0,0,0,0,0,0,0,201545.2188,0,0,0,0,0,0,0
863.3661455486 Da,864.37342,,,0,0,0,0,0,0,0,0,0,0,0,201236.7813,0,0,0,0,0,0,0,0
694.0574762036 Da,695.06475,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210.4826026562 Da,1211.48988,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98096.10156,102809.5469,0,0
377.1107254376 Da,378.118,,,0,0,0,0,0,0,0,0,200239.4531,0,0,0,0,0,0,0,0,0,0,0
945.3733592610 Da,946.38064,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781.0153918996 Da,782.02267,,,106353.8672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.0282614588 Da,269.03554,,,0,24845.16602,0,14215.09863,44801.61719,0,34203.21484,0,0,0,0,0,0,0,0,0,0,0,0,0
1003.9912298646 Da,1004.99851,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292.0145005068 Da,293.02178,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.2267164274 Da,375.23399,,,0,0,0,0,0,0,0,0,0,0,0,0,198926.0156,0,0,0,0,0,0,0
526.3960953696 Da,527.40337,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0575881471 Da,218.06486,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.2583368899 Da,363.26561,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.2752621096 Da,290.28254,,,0,46148.25781,44578.05469,32035.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137.5175326984 Da,1138.52481,,,0,0,0,0,0,0,30637.75195,0,0,0,0,0,0,0,0,0,0,0,0,0
198.1091426789 Da,199.11642,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12875.33887
380.1677916479 Da,381.17507,,,198447.7813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.5790970794 Da,731.58637,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782.0493230507 Da,783.0566,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108578.3984,89617.27344,0
443.2108332382 Da,444.21811,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543.2669287674 Da,544.27421,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703.3200572500 Da,704.32733,,,197889.2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094.4289625506 Da,1095.43624,,,0,0,0,0,0,0,54242.52344,0,0,0,0,0,0,0,0,0,0,0,0,0
340.1632165655 Da,341.17049,,,0,0,0,0,0,26391.20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692.9701504756 Da,693.97743,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.2807503676 Da,360.28803,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761.5728849784 Da,762.58016,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940.5333169576 Da,941.54059,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901.0446086910 Da,902.05189,,,0,0,0,0,0,0,0,0,126437.9766,0,0,0,0,0,0,70304.45313,0,0,0,0
338.1588665070 Da,339.16614,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537.3396692350 Da,538.34695,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
